WKT,id,OBJECTID,LSOA11CD,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__Are,Shape__Len
"POLYGON ((-1.71148471984753 54.9490748383022,-1.7150706784283 54.9513675134715,-1.71584185231664 54.9521611317994,-1.7139139175958 54.9527563455453,-1.71426094584555 54.9560851335316,-1.71669014359381 54.9560410436245,-1.71776978703749 54.9570771564414,-1.71329697848512 54.9576282802802,-1.7121016589582 54.9592155169359,-1.7095953438211 54.9594359664714,-1.70828434821092 54.9589509774933,-1.70836146559976 54.9570330665343,-1.70974957859877 54.9574960105589,-1.70963390251552 54.9538806381764,-1.71156183723636 54.9529547501272,-1.71125336768103 54.9517422776819,-1.70971101990435 54.9498905015836,-1.71148471984753 54.9490748383022))",,"8119",E01008182,Gateshead 004C,"418474","562208",-1.71308,54.9542,3890.85644996,322322.42868042,3890.85644995867
"POLYGON ((-1.80202053433847 54.9431006558897,-1.79573546714851 54.9422188577476,-1.79076139556873 54.9410284302559,-1.79122409990173 54.9404773064171,-1.79311347592816 54.9401466321138,-1.79612105409268 54.937677597316,-1.79777907795261 54.9351424276576,-1.79835745836886 54.9322986286494,-1.79758628448053 54.9309538864828,-1.79577402584293 54.9303586727369,-1.79430879545509 54.9294327846877,-1.79130121729057 54.9294327846877,-1.79064571948548 54.9283746269173,-1.79033724993014 54.9253544682807,-1.78702120221029 54.9251560636987,-1.78274118713001 54.9255969627698,-1.77765143946697 54.9234365573217,-1.77479809608012 54.9232381527398,-1.77352565916436 54.9245828949064,-1.77105790272168 54.9239435912534,-1.76936132016734 54.924208130696,-1.76581392028098 54.925927637073,-1.76461860075405 54.927603053543,-1.76049282045144 54.9274266939146,-1.76114831825653 54.9234586022753,-1.75686830317625 54.9234586022753,-1.75945173570219 54.9230617931113,-1.76041570306261 54.9223343096441,-1.75694542056508 54.9212981968272,-1.75544163148282 54.9203061739174,-1.75775515314784 54.9193582409147,-1.75914326614685 54.9199754996141,-1.76099408347886 54.9190055216579,-1.76118687695095 54.9173741950951,-1.76334616383829 54.9168671611634,-1.76511986378147 54.9152799245077,-1.76550545072564 54.9136045080377,-1.76650797678048 54.9124802154066,-1.76681644633582 54.9105402594941,-1.76596815505865 54.9097686861198,-1.76353895731038 54.908820753117,-1.76184237475603 54.9091955173274,-1.75991444003519 54.910738664076,-1.76026146828494 54.9089530228384,-1.76207372692254 54.9082916742318,-1.76554400942006 54.908578258628,-1.76646941808607 54.9095923264913,-1.76789608977949 54.9093498320023,-1.76801176586274 54.9069910219723,-1.76959267233384 54.9067705724368,-1.77267736788719 54.9078507751608,-1.77618620907913 54.909856865934,-1.78123739804775 54.9114881924968,-1.78235560018584 54.9111575181935,-1.78247127626909 54.9100332255624,-1.7856716479057 54.9091293824668,-1.79110842381848 54.9087325733028,-1.79145545206823 54.9078507751608,-1.79392320851092 54.9052715155952,-1.79442447153834 54.903662233986,-1.79612105409268 54.9036401890324,-1.7986659279242 54.9055360550379,-1.80047818656179 54.9060651339231,-1.80259891475473 54.9046542568958,-1.80383279297607 54.9044117624067,-1.80564505161366 54.9051172009204,-1.80699460591826 54.9070792017865,-1.8082284841396 54.9071894265542,-1.80649334289084 54.9082255393712,-1.80926956888885 54.9107166191225,-1.80988650799952 54.9120393163356,-1.80980939061069 54.9146847107618,-1.81061912319345 54.9153240144148,-1.80980939061069 54.9166246666743,-1.81058056449903 54.9184543978191,-1.80919245150002 54.9183882629584,-1.80757298633451 54.9176828244448,-1.80587640378016 54.91821190333,-1.80568361030808 54.9195786904502,-1.80691748852942 54.9206809381278,-1.81034921233253 54.9208132078491,-1.81162164924829 54.9210997922453,-1.80961659713861 54.9223122646906,-1.81200723619246 54.9246710747206,-1.81331823180263 54.9248915242561,-1.81898635988192 54.9270298847506,-1.81968041638142 54.9261480866086,-1.82295790540686 54.9289918856167,-1.82330493365662 54.9307995718079,-1.82079861851951 54.9330261121166,-1.82403754885054 54.9340622249336,-1.82588836618255 54.9337535955838,-1.8264667465988 54.9340622249336,-1.82719936179272 54.9359140010319,-1.82712224440389 54.9368619340346,-1.82573413140488 54.9376114624554,-1.82457737057237 54.9391325642504,-1.82515575098863 54.9409402504416,-1.82773918351456 54.9420645430728,-1.83105523123442 54.944313128335,-1.83005270517958 54.9457460503159,-1.83051540951258 54.9472671521109,-1.83221199206693 54.9490527933486,-1.83340731159385 54.9514556932857,-1.83344587028827 54.9528004354524,-1.83267469639993 54.9536601886409,-1.82889594434707 54.9510809290754,-1.82615827704347 54.9496480070945,-1.82191682065761 54.9478403209033,-1.81844653816008 54.9466719383651,-1.81771392296616 54.9457240053623,-1.81956474029817 54.9440926787995,-1.81836942077125 54.9430786109362,-1.8162101338839 54.9422849926083,-1.81435931655189 54.9420204531657,-1.8132411144138 54.9413811495127,-1.80973227322186 54.9419763632586,-1.80452684947557 54.9423290825154,-1.80202053433847 54.9431006558897))",,"8120",E01008183,Gateshead 024A,"413264","558010",-1.79462,54.9166,25670.3637566,10011819.8562012,25670.3637565878
"POLYGON ((-1.73758895596779 54.9186968923081,-1.73913130374447 54.9171537455595,-1.73997959502164 54.9168451162098,-1.74206176452015 54.9173741950951,-1.74611042743393 54.9165144419065,-1.74734430565527 54.9173962400486,-1.7492336816817 54.9177048693983,-1.75135440987463 54.9169994308847,-1.75517172062191 54.9128770245705,-1.75717677273159 54.9115322824039,-1.75991444003519 54.910738664076,-1.76184237475603 54.9091955173274,-1.76353895731038 54.908820753117,-1.76596815505865 54.9097686861198,-1.76681644633582 54.9105402594941,-1.76650797678048 54.9124802154066,-1.76550545072564 54.9136045080377,-1.76511986378147 54.9152799245077,-1.76334616383829 54.9168671611634,-1.76118687695095 54.9173741950951,-1.76099408347886 54.9190055216579,-1.75914326614685 54.9199754996141,-1.75775515314784 54.9193582409147,-1.75544163148282 54.9203061739174,-1.75436198803915 54.920328218871,-1.75293531634572 54.9194243757753,-1.74934935776495 54.9192700611005,-1.74657313176693 54.919688915218,-1.74476087312934 54.9193141510076,-1.74337276013033 54.9209454775704,-1.74472231443492 54.9222240848764,-1.74044229935464 54.9232601976933,-1.74001815371605 54.9247151646277,-1.73832157116171 54.9254206031414,-1.73007001055649 54.9243844903244,-1.73068694966716 54.9231940628327,-1.73211362136058 54.9231499729256,-1.73365596913726 54.9239876811605,-1.7369334581627 54.9240538160212,-1.7373961624957 54.9234365573217,-1.73654787121853 54.9219815903873,-1.73697201685712 54.9196668702644,-1.73758895596779 54.9186968923081))",,"8121",E01008184,Gateshead 022A,"415691","558071",-1.75675,54.9171,8360.38586424,1233824.90864563,8360.38586423796
"POLYGON ((-1.74472231443492 54.9222240848764,-1.74337276013033 54.9209454775704,-1.74476087312934 54.9193141510076,-1.74657313176693 54.919688915218,-1.74934935776495 54.9192700611005,-1.75293531634572 54.9194243757753,-1.75436198803915 54.920328218871,-1.75544163148282 54.9203061739174,-1.75694542056508 54.9212981968272,-1.76041570306261 54.9223343096441,-1.75945173570219 54.9230617931113,-1.75686830317625 54.9234586022753,-1.75509460323307 54.9239215462999,-1.75285819895689 54.9232161077862,-1.75147008595788 54.9244506251851,-1.74796124476594 54.9231940628327,-1.74607186873951 54.9220036353409,-1.74472231443492 54.9222240848764))",,"8122",E01008185,Gateshead 022B,"416026","558593",-1.7515,54.9218,3601.45136233,363988.079391479,3601.45136232544
"POLYGON ((-1.81058056449903 54.9184543978191,-1.81285552746963 54.9181457684694,-1.81362670135797 54.9194684656824,-1.81563175346765 54.9186087124939,-1.81767536427174 54.91821190333,-1.81755968818849 54.9175285097699,-1.82006600332559 54.9172639703273,-1.82264943585153 54.9182339482836,-1.82565701401605 54.9170655657453,-1.82573413140488 54.9196448253109,-1.82800909437548 54.9236349619037,-1.83066964429025 54.9254206031414,-1.82854891609732 54.9302484479691,-1.82727647918156 54.9311522910648,-1.82588836618255 54.9337535955838,-1.82403754885054 54.9340622249336,-1.82079861851951 54.9330261121166,-1.82330493365662 54.9307995718079,-1.82295790540686 54.9289918856167,-1.81968041638142 54.9261480866086,-1.81898635988192 54.9270298847506,-1.81331823180263 54.9248915242561,-1.81200723619246 54.9246710747206,-1.80961659713861 54.9223122646906,-1.81162164924829 54.9210997922453,-1.81034921233253 54.9208132078491,-1.80691748852942 54.9206809381278,-1.80568361030808 54.9195786904502,-1.80587640378016 54.91821190333,-1.80757298633451 54.9176828244448,-1.80919245150002 54.9183882629584,-1.81058056449903 54.9184543978191))",,"8123",E01008186,Gateshead 024B,"411759","558488",-1.81808,54.921,7651.64306462,1336697.50622559,7651.64306461658
"POLYGON ((-1.82854891609732 54.9302484479691,-1.83066964429025 54.9254206031414,-1.82800909437548 54.9236349619037,-1.82573413140488 54.9196448253109,-1.82565701401605 54.9170655657453,-1.82264943585153 54.9182339482836,-1.82006600332559 54.9172639703273,-1.81755968818849 54.9175285097699,-1.81767536427174 54.91821190333,-1.81563175346765 54.9186087124939,-1.81362670135797 54.9194684656824,-1.81285552746963 54.9181457684694,-1.81058056449903 54.9184543978191,-1.80980939061069 54.9166246666743,-1.81061912319345 54.9153240144148,-1.80980939061069 54.9146847107618,-1.80988650799952 54.9120393163356,-1.80926956888885 54.9107166191225,-1.80649334289084 54.9082255393712,-1.8082284841396 54.9071894265542,-1.81482202088489 54.9053376504559,-1.81709698385549 54.9054037853166,-1.81906347727075 54.9058887742947,-1.82102997068602 54.905822639434,-1.82214817282411 54.9064178531799,-1.8237290792952 54.9080050898356,-1.8287417095694 54.910496169587,-1.83070820298467 54.9106504842618,-1.83757165059088 54.9123699906388,-1.83969237878381 54.9131195190596,-1.84243004608741 54.9133399685951,-1.84470500905801 54.9141115419694,-1.84682573725094 54.9144863061798,-1.84825240894437 54.9143540364585,-1.8503731371373 54.9151917446934,-1.85249386533023 54.9171096556524,-1.85172269144189 54.9188071170759,-1.8506044893038 54.9197991399857,-1.84852231980528 54.9209234326168,-1.84574609380727 54.9238113215321,-1.84404951125292 54.92696374989,-1.84158175481024 54.9279778177533,-1.84123472656049 54.9296532342233,-1.8332916355106 54.9304909424582,-1.82854891609732 54.9302484479691))",,"8124",E01008187,Gateshead 024C,"410433","558146",-1.83878,54.9179,10905.8438094,3939892.02142334,10905.8438093587
"POLYGON ((-1.72752513672497 54.9280219076604,-1.72845054539098 54.9263464911905,-1.73007001055649 54.9243844903244,-1.73832157116171 54.9254206031414,-1.74001815371605 54.9247151646277,-1.74044229935464 54.9232601976933,-1.74472231443492 54.9222240848764,-1.74607186873951 54.9220036353409,-1.74796124476594 54.9231940628327,-1.75147008595788 54.9244506251851,-1.75285819895689 54.9232161077862,-1.75509460323307 54.9239215462999,-1.75686830317625 54.9234586022753,-1.76114831825653 54.9234586022753,-1.76049282045144 54.9274266939146,-1.76461860075405 54.927603053543,-1.76581392028098 54.925927637073,-1.76936132016734 54.924208130696,-1.77105790272168 54.9239435912534,-1.77352565916436 54.9245828949064,-1.77483665477454 54.9266330755867,-1.77221466355419 54.927603053543,-1.77001681797242 54.9280219076604,-1.76963123102825 54.9312184259254,-1.77028672883334 54.9319679543462,-1.77059519838868 54.9336433708161,-1.76939987886175 54.9342165396084,-1.76326904644946 54.9360683157068,-1.75162432073555 54.9375453275947,-1.75177855551322 54.9365312597313,-1.7499277381812 54.9353849221467,-1.74533925354559 54.93639899001,-1.74321852535266 54.9356935514964,-1.74175329496482 54.9339299552123,-1.74024950588256 54.9316152350893,-1.73793598421754 54.9300279984336,-1.7373961624957 54.9286612113134,-1.73585381471903 54.9278235030785,-1.73650931252411 54.9267873902616,-1.73392587999818 54.9262362664228,-1.7323835322215 54.927404648961,-1.73033992141741 54.9275589636359,-1.72953018883465 54.9281321324282,-1.72752513672497 54.9280219076604))",,"8125",E01008188,Gateshead 022C,"415869","559484",-1.7539,54.9298,9972.92996185,2837527.27436829,9972.92996185042
"POLYGON ((-1.59075744762813 54.9195786904502,-1.59565440181908 54.9189173418437,-1.5988933321501 54.9198432298928,-1.59997297559378 54.9215186463627,-1.59912468431661 54.9225547591797,-1.59634845831859 54.9217831858054,-1.59573151920792 54.9228192986223,-1.59299385190431 54.9232381527398,-1.59075744762813 54.9195786904502))",,"8126",E01008189,Gateshead 023A,"426004","558565",-1.59583,54.9211,1923.54204981,177268.117248535,1923.54204981287
"POLYGON ((-1.58809689771336 54.92460493986,-1.58697869557527 54.9228413435758,-1.5863617564646 54.920769117942,-1.58532067171535 54.9197109601715,-1.58539778910418 54.9187189372617,-1.58867527812962 54.9184323528655,-1.58859816074079 54.9173080602344,-1.5902176259063 54.9196007354038,-1.59075744762813 54.9195786904502,-1.59299385190431 54.9232381527398,-1.59496034531958 54.9265448957725,-1.59426628882007 54.9266771654938,-1.59326376276523 54.9260158168873,-1.59041041937838 54.9268535251222,-1.58809689771336 54.92460493986))",,"8127",E01008190,Gateshead 023B,"426366","558780",-1.59016,54.923,3199.37405932,302918.878158569,3199.37405931556
"POLYGON ((-1.58809689771336 54.92460493986,-1.58586049343718 54.9243404004173,-1.58400967610517 54.9238554114392,-1.5815804783569 54.9241860857425,-1.58289147396708 54.9214304665485,-1.58254444571733 54.9197330051251,-1.58466517391026 54.919049611565,-1.58454949782701 54.917572599677,-1.58709437165852 54.9171978354666,-1.58859816074079 54.9173080602344,-1.58867527812962 54.9184323528655,-1.58539778910418 54.9187189372617,-1.58532067171535 54.9197109601715,-1.5863617564646 54.920769117942,-1.58697869557527 54.9228413435758,-1.58809689771336 54.92460493986))",,"8128",E01008191,Gateshead 023C,"426689","558525",-1.58515,54.9207,2776.01499194,185767.946807861,2776.01499194377
"POLYGON ((-1.58917654115704 54.9317254598571,-1.58848248465753 54.9306232121795,-1.58778842815803 54.9277573682178,-1.58694013688086 54.9254206031414,-1.58586049343718 54.9243404004173,-1.58809689771336 54.92460493986,-1.59041041937838 54.9268535251222,-1.59326376276523 54.9260158168873,-1.59426628882007 54.9266771654938,-1.59206844323831 54.9275589636359,-1.59430484751449 54.928043952614,-1.59334088015407 54.9287273461741,-1.59195276715506 54.9286612113134,-1.59403493665357 54.9319459093926,-1.59156718021089 54.931482965368,-1.58917654115704 54.9317254598571))",,"8129",E01008192,Gateshead 023D,"426324","559457",-1.59076,54.9291,3329.34126657,220288.978057861,3329.34126656928
"POLYGON ((-1.59426628882007 54.9266771654938,-1.59496034531958 54.9265448957725,-1.59650269309625 54.9257953673517,-1.59881621476127 54.9259055921195,-1.59958738864961 54.92696374989,-1.60240217334204 54.9270078397971,-1.60193946900904 54.9282864471031,-1.6007055907877 54.9291902901987,-1.59835351042827 54.929763458991,-1.59731242567901 54.9315491002287,-1.5956929605135 54.9318356846249,-1.59403493665357 54.9319459093926,-1.59195276715506 54.9286612113134,-1.59334088015407 54.9287273461741,-1.59430484751449 54.928043952614,-1.59206844323831 54.9275589636359,-1.59426628882007 54.9266771654938))",,"8130",E01008193,Gateshead 020A,"425914","559397",-1.59716,54.9286,3150.69791435,263647.14263916,3150.69791435415
"POLYGON ((-1.59496034531958 54.9265448957725,-1.59299385190431 54.9232381527398,-1.59573151920792 54.9228192986223,-1.59634845831859 54.9217831858054,-1.59912468431661 54.9225547591797,-1.59997297559378 54.9215186463627,-1.5988933321501 54.9198432298928,-1.60386740372989 54.9213202417808,-1.60463857761823 54.9215847812234,-1.60506272325681 54.9224004445048,-1.6013996472872 54.9253765132343,-1.60240217334204 54.9270078397971,-1.59958738864961 54.92696374989,-1.59881621476127 54.9259055921195,-1.59650269309625 54.9257953673517,-1.59496034531958 54.9265448957725))",,"8131",E01008194,Gateshead 020B,"425835","558830",-1.59844,54.9235,3445.57253619,320408.39654541,3445.57253618993
"POLYGON ((-1.77013249405567 54.9515438730999,-1.77221466355419 54.9517202327284,-1.77822981988323 54.9511250189825,-1.77938658071574 54.9506841199114,-1.7815844262975 54.9474435117394,-1.78393650665693 54.9471128374361,-1.7840907414346 54.94279202654,-1.78281830451884 54.9414252394198,-1.7843220936011 54.940675710999,-1.78756102393212 54.9407198009061,-1.79076139556873 54.9410284302559,-1.79573546714851 54.9422188577476,-1.80202053433847 54.9431006558897,-1.79743204970286 54.9455035558268,-1.79681511059219 54.9468923879006,-1.79758628448053 54.9486559841847,-1.79565834975968 54.9497361869087,-1.79168680423474 54.9532854244305,-1.79076139556873 54.9522934015207,-1.78779237609863 54.9521831767529,-1.78810084565396 54.9529547501272,-1.78197001324167 54.9545199418294,-1.7820471306305 54.9562174032529,-1.78027343068733 54.9568126169988,-1.77795990902231 54.9570551114878,-1.77371845263645 54.9570992013949,-1.77410403958062 54.9588407527255,-1.77244601572069 54.9593036967501,-1.77055663969426 54.9591493820752,-1.76731770936324 54.9604059444277,-1.76754906152974 54.9610672930342,-1.76596815505865 54.9633599682036,-1.76334616383829 54.9632717883894,-1.76022290959052 54.9627867994112,-1.75763947706459 54.9620152260369,-1.75794794661993 54.960780708638,-1.75594289451024 54.9602736747064,-1.75767803575901 54.9588848426326,-1.76161102258953 54.9576503252337,-1.76712491589115 54.9564819426955,-1.76847447019575 54.9552694702502,-1.77271592658161 54.9542994922939,-1.77013249405567 54.9515438730999))",,"8132",E01008195,Gateshead 002A,"414093","561950",-1.7815,54.952,10335.4658296,2192855.11164856,10335.4658296183
"POLYGON ((-1.76939987886175 54.9342165396084,-1.77059519838868 54.9336433708161,-1.77028672883334 54.9319679543462,-1.76963123102825 54.9312184259254,-1.77001681797242 54.9280219076604,-1.77221466355419 54.927603053543,-1.77483665477454 54.9266330755867,-1.77352565916436 54.9245828949064,-1.77479809608012 54.9232381527398,-1.77765143946697 54.9234365573217,-1.78274118713001 54.9255969627698,-1.78702120221029 54.9251560636987,-1.79033724993014 54.9253544682807,-1.79064571948548 54.9283746269173,-1.79130121729057 54.9294327846877,-1.79430879545509 54.9294327846877,-1.79577402584293 54.9303586727369,-1.79758628448053 54.9309538864828,-1.79835745836886 54.9322986286494,-1.79777907795261 54.9351424276576,-1.79612105409268 54.937677597316,-1.79311347592816 54.9401466321138,-1.79122409990173 54.9404773064171,-1.79076139556873 54.9410284302559,-1.78756102393212 54.9407198009061,-1.7843220936011 54.940675710999,-1.78281830451884 54.9414252394198,-1.7840907414346 54.94279202654,-1.78393650665693 54.9471128374361,-1.7815844262975 54.9474435117394,-1.77938658071574 54.9506841199114,-1.77822981988323 54.9511250189825,-1.77221466355419 54.9517202327284,-1.77013249405567 54.9515438730999,-1.76689356372465 54.9491630181164,-1.76565968550331 54.9475757814607,-1.76673932894698 54.9469805677148,-1.76735626805766 54.9455696906875,-1.76650797678048 54.9448422072203,-1.76708635719674 54.9438060944033,-1.7708651092496 54.942152722887,-1.77067231577751 54.9400584522996,-1.769515554945 54.9376996422696,-1.77047952230543 54.9373469230127,-1.76939987886175 54.9342165396084))",,"8133",E01008196,Gateshead 024D,"414055","560215",-1.78217,54.9364,10212.8421494,3865813.40203857,10212.8421493505
"POLYGON ((-1.78139163282542 54.9639551819495,-1.78139163282542 54.9639331369959,-1.78058190024266 54.9623679452938,-1.78062045893708 54.9608688884523,-1.77772855685581 54.9608027535916,-1.77410403958062 54.9588407527255,-1.77371845263645 54.9570992013949,-1.77795990902231 54.9570551114878,-1.78027343068733 54.9568126169988,-1.7820471306305 54.9562174032529,-1.78197001324167 54.9545199418294,-1.78810084565396 54.9529547501272,-1.78779237609863 54.9521831767529,-1.79076139556873 54.9522934015207,-1.79168680423474 54.9532854244305,-1.79565834975968 54.9497361869087,-1.79758628448053 54.9486559841847,-1.7988972800907 54.949625962141,-1.79920574964604 54.950507760283,-1.8011722430613 54.9504636703759,-1.80194341694964 54.9520068171245,-1.80074809742271 54.9534617840589,-1.80086377350596 54.955622189507,-1.79176392162357 54.9570330665343,-1.79106986512406 54.9574078307447,-1.78875634345905 54.9572755610234,-1.7856716479057 54.9592155169359,-1.78767670001538 54.9601854948922,-1.78759958262654 54.9609570682665,-1.79222662595657 54.9606704838703,-1.79241941942866 54.961816821455,-1.79045292601339 54.9622356755724,-1.78883346084788 54.9622136306189,-1.78991310429156 54.9638229122282,-1.79211094987332 54.9644622158812,-1.79295924115049 54.9654983286981,-1.79072283687431 54.966534441515,-1.78929616518089 54.9649912947664,-1.78786949348746 54.9655424186052,-1.78648138048845 54.963095428761,-1.78382083057368 54.9637788223211,-1.78139163282542 54.9639551819495))",,"8134",E01008197,Gateshead 002B,"414122","562572",-1.78101,54.9576,8851.88170327,1249146.23963928,8851.88170326506
"POLYGON ((-1.78247127626909 54.969532555198,-1.78281830451884 54.9683641726598,-1.78474623923969 54.9686066671488,-1.78601867615545 54.9681216781707,-1.78918048909764 54.968011453403,-1.79110842381848 54.966975340586,-1.79072283687431 54.966534441515,-1.79295924115049 54.9654983286981,-1.79211094987332 54.9644622158812,-1.78991310429156 54.9638229122282,-1.78883346084788 54.9622136306189,-1.79045292601339 54.9622356755724,-1.7913783346794 54.9638890470888,-1.79349906287233 54.9641976764385,-1.79500285195459 54.9649031149522,-1.79689222798102 54.9640654067172,-1.79754772578611 54.9652337892555,-1.79716213884194 54.9665123965614,-1.79531132150993 54.9668210259112,-1.79646808234243 54.9681216781707,-1.80001548222879 54.9686507570559,-1.79878160400745 54.9705907129685,-1.79882016270187 54.9718252303674,-1.79623673017593 54.9719134101816,-1.79307491723375 54.9686066671488,-1.79214950856774 54.9702379937117,-1.7895660760418 54.9718031854138,-1.78571020660011 54.969334150616,-1.78343524362951 54.9703923083865,-1.78247127626909 54.969532555198))",,"8135",E01008198,Gateshead 002C,"413483","563844",-1.79093,54.969,6274.69125038,463248.050918579,6274.69125037539
"POLYGON ((-1.78281830451884 54.9683641726598,-1.78119883935333 54.9646826654167,-1.78139163282542 54.9639551819495,-1.78382083057368 54.9637788223211,-1.78648138048845 54.963095428761,-1.78786949348746 54.9655424186052,-1.78929616518089 54.9649912947664,-1.79072283687431 54.966534441515,-1.79110842381848 54.966975340586,-1.78918048909764 54.968011453403,-1.78601867615545 54.9681216781707,-1.78474623923969 54.9686066671488,-1.78281830451884 54.9683641726598))",,"8136",E01008199,Gateshead 002D,"413781","563470",-1.7863,54.9657,2609.28015583,235782.938247681,2609.28015582784
"POLYGON ((-1.78247127626909 54.969532555198,-1.78343524362951 54.9703923083865,-1.78571020660011 54.969334150616,-1.7895660760418 54.9718031854138,-1.79214950856774 54.9702379937117,-1.79307491723375 54.9686066671488,-1.79623673017593 54.9719134101816,-1.79882016270187 54.9718252303674,-1.79878160400745 54.9705907129685,-1.80001548222879 54.9686507570559,-1.79646808234243 54.9681216781707,-1.79531132150993 54.9668210259112,-1.79716213884194 54.9665123965614,-1.79754772578611 54.9652337892555,-1.79689222798102 54.9640654067172,-1.79500285195459 54.9649031149522,-1.79349906287233 54.9641976764385,-1.7913783346794 54.9638890470888,-1.79045292601339 54.9622356755724,-1.79241941942866 54.961816821455,-1.79222662595657 54.9606704838703,-1.78759958262654 54.9609570682665,-1.78767670001538 54.9601854948922,-1.7856716479057 54.9592155169359,-1.78875634345905 54.9572755610234,-1.79106986512406 54.9574078307447,-1.79176392162357 54.9570330665343,-1.80086377350596 54.955622189507,-1.80074809742271 54.9534617840589,-1.80194341694964 54.9520068171245,-1.8011722430613 54.9504636703759,-1.79920574964604 54.950507760283,-1.7988972800907 54.949625962141,-1.79758628448053 54.9486559841847,-1.79681511059219 54.9468923879006,-1.79743204970286 54.9455035558268,-1.80202053433847 54.9431006558897,-1.80452684947557 54.9423290825154,-1.80973227322186 54.9419763632586,-1.8132411144138 54.9413811495127,-1.81435931655189 54.9420204531657,-1.8162101338839 54.9422849926083,-1.81836942077125 54.9430786109362,-1.81956474029817 54.9440926787995,-1.81771392296616 54.9457240053623,-1.81844653816008 54.9466719383651,-1.82191682065761 54.9478403209033,-1.82615827704347 54.9496480070945,-1.82889594434707 54.9510809290754,-1.83267469639993 54.9536601886409,-1.83128658340092 54.9547403913649,-1.82854891609732 54.9554017399715,-1.82291934671245 54.9558205940889,-1.82264943585153 54.9566583023239,-1.82411466623937 54.9593036967501,-1.82284222932361 54.9603838994741,-1.8241917836282 54.9615743269659,-1.8239604314617 54.9625222599686,-1.82253375976828 54.9638008672746,-1.82203249674086 54.9657408231871,-1.82029735549209 54.9663580818866,-1.81883212510425 54.9663139919795,-1.81775248166058 54.9672178350751,-1.8155160773844 54.9672839699357,-1.8159787817174 54.9687168919166,-1.81459066871839 54.969334150616,-1.81243138183104 54.9710316120395,-1.81258561660871 54.9720456799029,-1.81169876663712 54.972729073463,-1.8132411144138 54.9732140624411,-1.81281696877521 54.9763224008919,-1.80487387772532 54.9779978173618,-1.80256035606031 54.9788575705503,-1.80097944958921 54.9791000650394,-1.79758628448053 54.9807313916022,-1.79307491723375 54.9832445163071,-1.79126265859615 54.9838176850994,-1.78497759140619 54.9845231236131,-1.78343524362951 54.9835090557497,-1.78343524362951 54.9809518411377,-1.78127595674217 54.9808195714164,-1.77510656563546 54.9791221099929,-1.7745281852192 54.9780198623154,-1.77961793288224 54.9774026036159,-1.78011919590966 54.9781741769902,-1.78235560018584 54.9772041990339,-1.78008063721524 54.9726188486952,-1.78092892849241 54.9711859267144,-1.78247127626909 54.969532555198))",,"8137",E01008200,Gateshead 002E,"412672","562898",-1.80364,54.9606,19638.9127726,7680425.89764404,19638.9127725799
"POLYGON ((-1.58582193474277 54.9471569273432,-1.58493508477118 54.9453271961984,-1.58350841307775 54.945591735641,-1.58319994352242 54.9438501843105,-1.58177327182899 54.9440265439389,-1.58061651099648 54.9433872402859,-1.58335417830008 54.9412929696985,-1.58701725426969 54.9399482275318,-1.59071888893372 54.9439163191711,-1.59183709107181 54.9464955787366,-1.58936933462912 54.9462089943405,-1.58890663029612 54.947068747529,-1.58736428251944 54.9481048603459,-1.58582193474277 54.9471569273432))",,"8138",E01008201,Gateshead 011B,"426604","561093",-1.58624,54.9438,2895.21993764,322252.386276245,2895.219937639
"POLYGON ((-1.57868857627563 54.9507282098185,-1.57718478719337 54.9505298052366,-1.57437000250094 54.9499786813978,-1.57811019585938 54.9465617135973,-1.58061651099648 54.9433872402859,-1.58177327182899 54.9440265439389,-1.58319994352242 54.9438501843105,-1.58350841307775 54.945591735641,-1.58493508477118 54.9453271961984,-1.58582193474277 54.9471569273432,-1.58208174138432 54.9485016695098,-1.58250588702291 54.9492732428841,-1.58215885877316 54.9506179850508,-1.57868857627563 54.9507282098185))",,"8139",E01008202,Gateshead 011C,"426993","561396",-1.58014,54.9465,2974.24872292,291010.802871704,2974.24872291679
